Filename	Top1	Top2	Ishidden
9a8d8b006e244e76a56f9c9a99161ce9	3		0
9aa2f19dced846da960c00b0bfc1ceb9	3		0
9aa8bf1354fb491f93ceaa8b6606db27	2		0
9aab29865fee4b49ad40568e5d3625f3	2		0
9ab68828ebdf4533b38a7b48da62867e	3		0
9abdc40bf9774212994f306a3de98e8d	2		0
9abea941d80a432e93bfa6cabf1587d7	10		0
9ac76ad971ff4d33b101b92f4bdd4a05	9		0
9ad6ffca67594ce788c418a9ccdb9f04	9		0
9ad7adf0ec6746d1adddd6570b9d02eb	9		0
9af2f4aea52344c588349ea30fe5935b	6		0
9af6b84e27d743db90ac859a86a67590	10		0
9afe837913234fb98809116f19a8c471	2		0
9b018dcb6d4a441f9f744fd4cd3a00d9	3		0
9b039c7a00cc49d289a414fa9e153559	9		0
9b040a14136a44e9b9a2943ea9ff648c	10		0
9b0ac477fb434a7a830e7e9be78daa26	2		0
9b10102a4d08472a9b68b53cb17c4acc	2		0
9b1c0c2e69d6468ea0c2c325e41961f7	3		0
9b1de3357bad4a57b0b79a47374754b3	3		0
9b1f1585ee6e44ada1ec7e838edcf6c0	3		0
9b1fbb5735f54733b820be22c56d94d9	3		0
9b2a20183ac24cc48169403b1da504f4	3		0
9b2b125cfe4d41e4a7902d4e478ed3e6	3		0
9b458069eb0b48fba86c3e88a95f7efa	10		0
9b459180d76a436890d4c85624a9951d	2		0
9b48c55dfdbc4e77be60a6dce0c72cc6	3		0
9b493b4f030f4d07a4a6a2b98a2c5832	3		0
9b49e3127a2848f1a24a00444709d0ff	4		0
9b4be4f2f02b49ecb7005ae9d0c54474	3		0
9b5bfb829d484ba3a17d21cb3e3125da	3		0
9b5d98c891474dfc9b2944bad363d982	3		0
9b6f0f6b84ea4cd5a034fb11c4eacbe4	3		0
9b71ccd64c544bf0817cac8a35bea095	3		0
9b76366f4f864b638e1c0df779e8f09c	3		0
9b7b12c47d334ab29c81a35acb2478a4	9		0
9b80e936421b40e2be51a366df461d8c	3		0
9b8a87581aab4b6f8ba95f27b3515efe	4		0
9b91396add454eaa854eb8fb6435ac50	2		0
9b95d120685140eba9fcde1648fa36b6	3		0
9b9d8b30a1e140a1bf154a32df855b6e	3		0
9baa39cb58c34d09919acf3c11a8a95c	4		0
9bc3b4ebee184365858ca0574fbd09f7	9		0
9bc3fe5450da4502b211976d534731f8	9		0
9bd077adb3404fc191275279e5ff9b5d	9		0
9bd27ab1047a44d48150f87f40b97baf	9		0
9bd3112865b24387ae8eb6869e7f8a5e	2		0
9bdfb1a80eb349c4a25ce667e77d5ac1	2		0
9beb74aa280e4b148f5bfe5ec458740f	9		0
9bec841f71fd4d8d822630bc9c827a0e	3		0
9bedaa27806d4de0bf5863bd16f14d77	4		0
9beefec577bc47cda09521dd0ab6faa8	3		0
9befe7729ce84f3ea9bfabfaeeea09d0	3		0
9bfe4444bd544ec1b8939d7e401a1073	10		0
9c14cac058f84d6da2808d9ee1d99f23	3		0
9c14f5c6a1bc4225ab600f695981c8d9	3		0
9c1a436e17b44970822ee50cd6e948f2	10		0
9c238a22ecbe42c8b4e3a0632e18659c	2		0
9c252e67c91f4dab942e8709072e24f7	4		0
9c2a6dc87143412d88cbbf3723167e79	10		0
9c302f3b64714f34a708fc766ab41ecc	4		0
9c306ccd8e7b4d4eb15f6ede6499e4e8	2		0
9c425a764df04bf0bbb53c88733d386f	9		0
9c458f28ea394f64b8e5ae712de2d515	3		0
9c48e222cb9649468935e9c9381fb226	4		0
9c53813065724c8d8f35474390783091	10		0
9c5c89aec1f44d0294ba864c1e1760cc	2		0
9c5e2f990e884a04bb6b766eecbebff5	9		0
9c62d27c26af494292c543ca9c6229f8	2		0
9c642c29b4e74342b242e02f930c4a99	4		0
9c770748459b43a9a776e131c8041e13	2		0
9c7d3cbd8e8240638b8ca8b79e420338	3		0
9c839d9651e44a9b89fa60f3a55f7914	2		0
9c870b5e86994ebe82f821865fd73770	10		0
9c8843e671ae47a8a530269a899e0c12	4		0
9c9c7eab040d4c0fab5d10318c9a2d89	3		0
9c9ed01899ae4c8ab0f92b506b78781c	4		1
9ca0a9cfbec4442e81f4b4d41113cda5	3		0
9ca1fa5d528d45bfa5c7ff32e2cee62b	10		0
9ca4ad02ee3745ffafd773f055a54543	3		0
9ca6e6535bce4a4cbf05e34f2c43a8f4	2		0
9ca7abf7114347c6b5520ab49f4a8b83	3		0
9ca85f367479484ca87ddcafef97f0ca	4		0
9cb14f72a39a495c864052731cb1caab	4		0
9cb3f1dd06334db89b263dc35b946142	4		0
9cb46937dacf4b89b502904b30685737	4		1
9cbdc13f8900443ea886d52eb339b87c	3		0
9cbe599068be4565b74397e739cfff3d	4		0
9cc5971bd3684407b2bfdb72097136f4	2		0
9cd5d4c72d44495db55e2270e4fe719d	2		0
9cd61bb50bb543f1a36a21ec9e30a028	4		0
9cdee85d33af41849d01ef535a2859a1	2		0
9ce5201d8f174431bdd004cab1ced357	3		0
9cee0fdd3ab04d97bf14a6e111a20cfe	2		0
9cee2fefd5bb45b39dc2074d66682c37	4		0
9cf34a751c9a44db8b0636eb8260c5f4	2		0
9cf3c0bd28d94082abae0009ee5e276e	2		0
9cfa76c7b18b4e10834035283cc740a1	4		0
9cfc0cda7be74ada8e0e66c0f9c565f4	4		0
9cfda21fb807433ab7cb7651a5e7b036	9		0
9d0294bf66954f2791e396562c5b36f1	3		1
9d03103e76c74b69bf5e7c8f330ad8ac	3		0
9d08f4e5c7024182b9bb32f43f2ca5c7	9		0
9d0e0a78f3a147fbb0aa420553030e8c	9		0
9d14b5d20341455289e375105b2d7f11	4		0
9d17bfe2c79f46968bb600b694bd42ec	10		0
9d1a8ed7cb49415b855edce8e2b13b80	3		0
9d24fdaa680e45ecbb06e9dabd41ca98	4		0
9d25192b59174cff804f596f418acdbe	10		0
9d2de2c1a7d24a7ea647cec0a82319b3	3		0
9d33b76295a24d4f86ef341ef4442add	9		0
9d347c3f6ca247f8b553ff0b23106331	2		0
9d351d81095e4ee499227cd44c8fab43	9		0
9d35ae173ce2437a87236d04384cf510	10		0
9d37dbf23c2a473ba4493d11705a9a55	6		0
9d3af2b1ec3c4c6587b6e9e060c8ab48	9		0
9d3cb69247744a6991eeb1d742264b08	9		0
9d3cc34a435c48e4833995beb9b49af2	2		0
9d3f47daf3764cb9a726e7353197c5d4	3		0
9d45789f814243868c2405cb97222ce2	10		0
9d469b71bf2844989cf47b7920fd92e5	9		0
9d4b1ddcdb7c4940896a3578f4402700	9		0
9d4bb8f1f6224c6f955b4c3db504d732	10		0
9d54a050bb504673aee9f61bcaedfc87	4		0
9d55964b99a948ad9f0163d2b2e74f87	4		0
9d5ae033b67042268b59216be49bad59	3		0
9d5bf9a6a7bb4fdf8a675fc1dc20c3a4	2		0
9d656835eb1044ea909ee719c5a4a32e	10		0
9d67aa43f0524923b896164ee6525285	3		0
9d6a19afe944460ab6e96fd33b20fe75	10		0
9d6aed0b4b8a48f1b8d0f0a195790e6d	4		0
9d740b62ea584d4d9c2c0e8cec732e66	9		0
9d7c12aeb259473a95643938e4d7ed66	10		0
9d816f2efa7d4d348f8d77af761abe15	4		0
9d86f4be877b4ee6b0613163798200e0	3		0
9d89d69b2e8946ecba5375830efec567	10		0
9d8eeba592f64979879f145e0c905e6e	4		1
9d951a1f76d743aab1018bfb57c026d7	10		0
9d95f2cd13ae4318b9ab940386b5d281	9		0
9d9b1f029039498795c665a9036281d5	2		0
9d9bddd8dab54ab3b94387b317bb7cbc	4		0
9da1d5db98d14331ab10f791c5bf4f33	2		0
9da21c147e43413d81eba0137f1b30c7	2		0
9daf6c1a3e1d4104a348501b64ee71a1	10		0
9dbab7c7bb5d4d4890abd8120a96f272	9		0
9dd4e86b26c448bdad456bff281a9af5	4		0
9dd7a530d95e4fe281b4aed10cefff5e	9		0
9de577134ff34cdea1ce2dac1ce2262e	4		0
9de6fb88a43147ecb3a17f89510e545a	9		0
9defa743e5fe42daa2e40e7d51d1444f	9		0
9df059d250a34ea298cff76481d99673	3		0
9df0a687aeb84dde99714a787b62840c	3		0
9df6ed238ca6481eb2ce8421b0c77076	3		0
9df7a3a5b4ae4c2d8a0ccd4c6ba2b987	4		0
9e059431c5514338b914b7ed7c3d8830	4		0
9e0a4934dd34410d937700bf9da583d3	4		0
9e108e7a32724dafb736f0a6e467fb41	10		0
9e11c9ed49e448199d46484ee48817b9	2		0
9e1650d7512c44e7ada218c974e2c3dc	3		0
9e1a371c3685472e8924cee3cfad6567	3		0
9e1e3c1e86a043329fe5978a8151c448	9		0
9e20125162614557bf0ad41234cea30c	4		0
9e26be2d0b594c0c9b8be909222a498d	4		0
9e288eb464774df49cfb905ea5bd1b0f	3		0
9e29d48d36434fba870fe40bfc844634	9		0
9e2e0067e8784ca89ad0bdaa9518f057	3		0
9e30104824914856b4e08051393445aa	4		0
9e3395eabc3547658db4ea0d45d4f0aa	4		0
9e3a02dbcea744288b9557ece936c568	3		0
9e3a19b8e4b0484aa0296c90417f1c4b	3		0
9e3a772448f643d4803be46b74365d22	10		0
9e4038fa22e64f0586a49b29a8546b0b	10		0
9e41ec5fd24842d798e278e51895b1d3	4		0
9e42f28d12f346bd9deeedf20a756eba	4		0
9e4fa7f189ce409eb558ec33bf71035a	4		0
9e55a6beedbd4ac1b1e26c44b22abecd	3		0
9e5652e9b2c946dda0ead0268595730e	2		0
9e5e5d6b54274070b95808fb3805b9d2	10		0
9e643fe289004ed29520cc9aed323971	4		0
9e65e3cd4b06457397476052e36b18a0	3		0
9e69d56fc78e4ec68d576b19ae5b8832	3		0
9e6c99f18b574eedb519a285a8fae3f1	4		0
9e6d77d330044deba1bff2d365ba725a	3		0
9e6ff321fd7942a8bd9159086c75086f	2		0
9e756ffe892c496daafda8930e748d81	10		0
9e76d44df1014050bb42bf271b67f047	10		0
9e7cfb1df96d4c9fa5f64264584d4188	9		0
9e7fa9a2cb8347038adb8a79ed80b850	4		0
9e81ca76c40d4b57bccc79ac75c79b90	10		0
9e81e1c68f9d44cebc1566b5d20b4680	2		0
9e84d8cf66ef47d098bf730f22b619aa	10		0
9e8c38a0fb01412a92aa149fb57b3bbd	6		0
9e8d2b1212024652b50dd2f2ae0ecfd7	3		0
9e8d528938274769b8ef58c998cdd348	9		0
9e9b70efe39b427587ce38c427452d6d	3		0
9ea5a37a03884aae835333de5974ead7	9		0
9eab594f8eb24a6b971899ca960a997c	9		0
9eb18af0a8a34bbea5ec972dfe39609e	9		0
9eb491c7248e4dacb84d343d25adfb76	4		0
9eb52813d4f04824beab03e5827048b0	4		0
9eb6ebe8ffb84477826f7d386b985af0	3		0
9eb74e1514f34bcdb23c16de01827830	2		0
9ec2fba4e32144a5b3870336ee880b4c	4		0
9ec3ab208bd7486c98c8bcefb1863f00	3		0
9ed0ca79e8794b1888f8ddc1567bfb67	10		0
9ed5ae2fab404cd18f793fac60a538d7	3		0
9ed7270b780c431bb085ab5779e85867	10		0
9ed830e7c1c34187be28511a2f60d29f	4		0
9edc902e8f384745be1f5b21a7244bcf	4		0
9ee4642915b54b39839de770b3a733e1	10		0
9eeed69733074e86912d1ba2c053d664	9		0
9ef09e8fb119404da1b1fe759a04dbfd	4		0
9ef423b22a7145cf938a2309888815a4	3		0
9ef5941219a5492bb0174546b1e32038	4		0
9eff94d928d042a7a79b3b1028bad6c3	6		0
9f0080c1f83a4f9c84fa5b9826ed5496	10		0
9f07521cd3f7415785c59dbbed5b354e	10		0
9f08bf32fd29416faea925baa6064b7a	4		0
9f0e2f874c2e49feb4015bac115318ab	4		0
9f145caadc2949198f7c6bcb22eea3a1	10		0
9f184bf0344f42c1bcaf04bb9f8ff8c8	3		0
9f19bd8c8369478a9b849504a8595112	3		0
9f22d4770cd44daf8c83133aacc78e65	3		0
9f250d2a578f4746a675a10b47ab7801	2		0
9f2ed9a4eb844459aa9482f88ea4d797	2		0
9f31c74e12d24f8eb33709c7b8da4335	10		0
9f3a6ea507a1445682c13764a1ff68da	3		0
9f4000f366714a3c9c20e4106d7079b9	4		0
9f443afa859443bb9b0ab5de2d19d7b0	2		0
9f45bc2b11314b31a705d9e00f961bf5	10		0
9f4eaeed3b724ea69b93fb73639fee2a	10		0
9f4f42d036084442a561ab119d2656aa	2		0
9f594d04d19045958c3e65fba4cb6fee	3		0
9f5c42e887bd4ce596e959f6491c685e	10		0
9f662d7ceecf4e61aa60223c1a4150b2	3		0
9f6b962e3d0642c591ef9a7166583c3e	4		0
9f6c89eaebbc47098ac4b0ca13157635	4		0
9f731826ac944390a4a014cbb42bd809	4		0
9f765df81a8c4572bea7deb21a9dd55f	4		0
9f80544a3fd24407b320f7913b820c98	9		0
9f8911a0f2fe4d07be188cb847d778c8	4		0
9f956a44b901488bb16170c0b12ebf25	9		0
9f9741e90c194b18b80f211ce7cbd6e0	4		0
9fa1b5d4237e47c7a80ff1453831e6a4	3		0
9fa31ec1c46149b5b7a3ebd114564547	3		0
9fa890fd681045fbbca6258a942a314b	9		0
9faecd98f41a4251892f0b3db6568fe4	4		0
9fbfa96eb7a04594ba3d282d29298de3	9		0
9fc09c67b5dd484198977381171ce3e5	2		0
9fc1dbcee8f544ce8f3d0b18de9fa864	10		0
9fc4ec18291946f59c260de132c2e0e7	10		0
9fc54d2a23d94208bf8a5b3e6149d33b	2		0
9fcca0d5a6b64502859742aaebeb9887	2		0
9fd342ad81cc4578bbb45c574415e6b9	10		0
9fe04ceacf5e4905b90b97ffea328720	4		0
9fe1eda1d2b644b7835e7b72a4c3bf3a	10		0
9fec2a852bc84f4db3eca7030bc788fb	2		0
9fed536233e948e8a7e92246193c8c42	4		0
9feddce204f44932809d345b426d24bf	4		0
9fee4800992f4d26afa08dd57a383aee	10		0
9ff418702adf4007bebaa6aeb81752d2	10		0
9ff64689da854dd9a2c43a89030ad704	2		0
9ff67db155b74c7886fff92f909bf063	2		0
9ffc30dfda07416196697b604eac4488	10		0
9ffe08ede5b049e492c6d2d061aca2df	3		0
a0045ab8363e44cb9e527742c0b9cbd5	8		0
a01207d99b1b47f38ffa6396c03cee91	10		0
a0136ed4477c4379b07f5f478c89bc18	11		0
a01541664d66469597e5978f9c7de038	8		0
a01638794f2a48f18e952a04dc5b561a	8		0
a01c663a4c774dcd8ed7a5ebc6e6e10d	11		0
a01d091e3c864cdf84c78564c080ecd8	10		0
a021617a6f2241518ec8f9bba291de11	5		0
a02955e93439469c939e2d0206ea1fe4	5		0
a02b301d48eb4b27af4fe871f712c05d	1		0
a02e478bb9b14cd2bf240e6a64a7f7be	7		0
a030f11bd3434f3ca57fc36be171663a	7		0
a0381f20682c431582043a364a00c12c	1		0
a03a0262c66e4b7c80c8efcd963ffb22	11		0
a03acfc608104b229c5f347d505c7636	8		0
a044690f412745e3920acaa0fc7f6268	0		0
a045aa1997a44b53b48359d1a7f18d71	1		0
a04605bd2a3548beb7145be1041eda61	1		0
a0523483b3744cc9b05b64d73cf27bc6	11		0
a055f217eeaf44da90968bbc1a2650ff	0		0
a05c7bcad3e9498eb51b874297c753e5	11		0
a061af2d6fe8495d832fbc8699a084b6	7		0
a06ba6a90e4e4f698b1b5b3f8e2edba0	5		0
a0826a947265453185f32f2424fced63	5		0
a0891df8ef7a4d618f46282d246e697d	8		0
a08968c910f541d3845124c1b259dff8	5		0
a089dcc737544d39b28d2cca06f200ac	1		0
a08b046e6dc84e2f97775173e74db109	8		0
a08b44397f1b432b928ee10374d7139e	8		0
a08bcb652d5b412f94d74389e8567a89	5		0
a08d4a68e30247ffaf8e81ae9d298636	8		0
a08e6183a1bf4e20838c504f4f1d490b	1		0
a096c8babae54346a0d873fa25bb1f25	8		0
a09cf31075eb4c1097b4e963d9ab9517	0		1
a0a9d167ce7140fc9c95da2566fba443	5		0
a0aea81e4fc94a47b72361ca23fae6bb	7		0
a0b4c2e9e84e4aac91286b6d57568939	5		0
a0b585799c5c45358fe879c0cbe30e93	10		0
a0b6bc93e09f49c582246a0ccf8f5489	7		0
a0d6c7d7c56d4ac9af8fface595f184b	1		0
a0e1426b44254d02bc51639d5864ff97	5		0
a0e487b27ff042fb907768db2af0cd50	0		0
a0edb21a2e704086b9bf3ccd7787cc0f	6		0
a0ede6c2a4804e8084dd5c4de1a4bd07	11		0
a0f2c7c59e7f4ff1a74898ac1e466336	7		0
a0fc2f9df67f4e1a80af226c771c17db	1		0
a0fe9a894c2549328e88ddfbeb928c7f	0		0
a108145cc1524230a17190a1d69d9508	8		0
a11af120b9ee4d6fbeb539dca3d8b29e	1		0
a123a070806b43ed9ebe6954c75ea2df	5		0
a126f8e9717d4715812d338f1afc23dc	8		0
a12727a39c0c4d1286b7e2dce9965169	1		0
a13202b72c9b4abc86c13dd33631747a	6		0
a13391b90db34203b4fd12e31736dfd0	1		0
a134025defe146829cf1badcd26ae302	5		0
a13508d4c7b644b3abeb3e062b58e43b	5		0
a13767ea33a943cc86dcc30164f7ba56	7		0
a138df433c7e4e63b0479960b98a771d	0		0
a139ee5e4fde46de8dc53bfd1031622d	6		0
a14720b8952d4d3296c1d9d893153706	1		0
a14f4a46a19944129b9769f33921717f	8		0
a16e8f2db4234e37a7c54a162165288d	6		0
a17268ad27714c3bb09497ec53071581	1		0
a1741ff43f704f2ca84108946a145822	7		0
a176632ab5f84fa8b5253a0e5ba6db9a	1		0
a17c57b97f2b47dcbb74fa0a5cd93cda	11		0
a182094194d9484093f5cea65c80bd91	1		0
a182f1fb4a1c48e99e884b4bc2405f17	7		0
a1842b5c9eb843bba89b4d9471dca3d6	8		0
a185b2a9f0de4b3ebdfdfd622a01e360	8		0
a1884a8061d14bebae1101724ee74230	8		0
a18e1daa530948e2bb50c490c59c80f0	8		0
a18e82a0e2414d6e802b886fabe516e8	11		0
a1943b88f70544b693878cba5edf1152	7		0
a1af7cf6816c4bb196cb7d9fd2713d43	6		0
a1b3e2f98cbe4e8fa79b10c041136a80	5		0
a1b68fd683eb40199144e9c7c02830b0	6		0
a1bc46c305b3487a99cc0855b7b44204	5		0
a1be67c9b9e34115bf3e72affb1b7e91	6		0
a1cbf8d63b4440b28b7b740e1c772166	5		0
a1da952a0bd54d2f97c057d8c57bd924	1		0
a1e1b65432da4006b02d47673f5f1a24	7		0
a1ea3b23d2cd48d18507d540a5a691e1	5		0
a1f26c0e80184f8f83af209ff138108c	1		0
a1f685567a3a45ea8c3189dc35032d3c	5		0
a1fafa1f2de44cfaacecceaf4dd1b6af	5		0
a1fd5a5d7995446095a028507705dfa1	5		0
a1fe1872791b48d4aa8afb5229f0dcd3	1		0
a201899d635b44b0a37e03b4ba042d8b	11		0
a2038d32a3e44219b42d9c6f95458c3c	5		0
a2057e704acf4a88bc8f5dcce5c9c989	6		0
a208f78bedcf4547b1bb34fe9b2e5b4f	6		0
a20c13c526ca4cf4af4e04efee5cfff9	8		0
a20ebcf1494e4bccba9b1b5e91bcb84b	5		0
a213062646fc43679c5c3963a6ad3f86	11		0
a218ff9910a242019c787b8934b5c02b	7		0
a21f5c84c0a947c88240b3deb18543e9	5		0
a230a258310c4682b1200476783bf2fe	5		0
a23215466bb740b5ac855bcc4b6820c6	8		0
a23380e712324b1f9cd860e2b3279b6a	8		0
a233889522cc49b98b48a5b1b9c4d44e	6		0
a23aa79c1f4e4dabafae86ffc0e38beb	5		0
a23de6a135e941eb8b738c92193adfe5	6		0
a24065bcd91e4ea28e238c55b5b13f81	5		0
a245f49e91a644b8b2d9eb97e1460130	1		0
a246027b2a484f428db9a4494b15a5c3	5		0
a2490aff6fbe452da2846a61381fbb8a	8		0
a24aac61bb144286b07d03521f9a93b3	1		0
a250261560a54fdea8d201dd90f4f68d	6		0
a251d0bfa7004f55be5033ca1e806448	11		0
a255629d68914ecaa0a4970b943212c1	8		0
a256974657f44e7b821c9142dcd2bf36	6		0
a258d78227eb465e800e139af90c26d5	5		0
a2604e752cda4a62b73eedc3b01d7b4b	8		0
a261234cbe3a43dea0a93562b53e49ff	1		0
a264a8da1771448396c9ea955c0becd7	1		0
a264f192f87b4b578ed887bbf55fce19	8		0
a268ca0a99f94062b5c71f2953922c3f	5		0
a26af56aa8e2478ab1cb1c6896c91e3d	1		0
a26c184fa7ee4c1a90c90fdf888aad4d	11		0
a26eacf993e043699c876b8b0391a450	8		0
a27508a8eac84abb919e67a46286cf9d	7		0
a2840bcd36984aa08320f2e25eb6dabf	11		0
a2846397467146f098d066c0ccc159ba	6		0
a2866bcfca474adbbb76dd50177ef771	7		0
a28cacf14daf44caaed55ad4fa4e2e6b	8		0
a2a025f1a13b41e38563c75653c77718	6		0
a2a20d7c371840fe939f38b99030896e	11		0
a2addb3e093346869553fb50b1f79a38	5		0
a2b56f260b2e4367a020bdc62b3e21f6	7		0
a2be24fdf9064e82af503b479ef4b5ae	5		0
a2c10d2f6c414603930407849b324db5	7		0
a2d370b4ed3e40a1a5f5860b7184747a	6		0
a2dfd9aae2c24730a01e7a1b2cc266f6	1		0
a2e46b8453f942c3bd5879e5af1d0376	0		0
a2e512a5524541299d465df8fd7296fb	7		0
a2e8744bd0a14bd09fdec0bad8ecbc95	5		0
a2eaf72da29f4c91af0d487f1126cf0d	8		0
a2f1b8eac61e49de8b435b1467bbead3	1		0
a2f3498f21544b5bb34c2fd5002ba134	8		0
a2f416efbf2943aba5b68450ca1e635b	8		0
a2f595c60dd948b3abb0c97991478d07	1		0
a2f92090a20a4539b507c82151ea8345	6		0
a2f929b332e44fbaa1d86ba30618d6c7	8		0
a2f938f56cbe4989b041090a81cdca02	1		0
a2fe2f4cf0bc4251af8b764a047b2b3f	11		0
a30091029fee44d79658be1856db83d0	5		0
a3042b105e804b7389250c9971eca0d5	6		0
a309585971334ba1a677c5987d77767c	1		0
a30bef0e7ead47238582d5c5fc0db422	1		0
a30dc5bf7f5d435b8b420f7babd1edcb	11		0
a30fdc3d6bed4035af35339c7ed83f3b	1		0
a31677d7ae5a49d095e521d6de63e676	10		0
a3203223cd154247b87d9677ba76615f	11		0
a32215321d0642c9a379f633ac891946	6		0
a3256b44477a4d07afd15aadd9f85d96	8		0
a325d9e2408e4b11820e11f4ea0be58c	11		0
a328257dfd294431bb3f33989bea60cf	0		0
a32b1c60fe9e4f73a613a8906c0dedb1	5		0
a32be39c67c74fdc9786338fe86d782d	1		0
a32cc80402ab4dae9c5ed853c4a1673d	6		0
a32e5f2a0bb7493fafc0cebc74a75a85	8		0
a33547f143f24135991840d6e7925130	8		0
a3426c35c95241749fa15d21fcb20340	5		0
a345b442dadc467da6c09fee80339d22	5		0
a34911f30e9e4b63b01a0b43d6e39a3c	1		0
a3532e5894674281b6984999e517dc81	8		0
a35777b9cd784822992659e68a3dda51	5		0
a35c6d2205da464797e026eadeab47a3	1		0
a35d2f4cfa5a4f7ebb14914831040e71	6		0
a35d3c3a61b1489c98f1e984ee35017f	5		0
a35f56ad621a4c9f87ddf47cead118d0	10		0
a3627281c0904a2fbe58b7f66cb024a4	6		0
a365ff61796c4240b498c4d7dfbf50ed	1		0
a36b227a56ce4633acaffca7022fd423	8		0
a36b3fe3b3044c6085a27c5df5102ee4	5		0
a36bc08e0e0e4265915d37f104b798c8	1		0
a37720ea862b45a4b9e51b47ab0babaf	8		0
a37bb1f94ad949dbb14384a18a830d86	5		0
a383cfe638b9428cb836f1d38815e467	6		0
a3843516be3840999ee9d5dd07b02fd2	6		0
a3882f80c7a6438a84e9486123e9afed	1		0
a391ab9b37fe4c178bc9e6efc56e7516	1		0
a39375030d3347c9a7093e1bd2cdb16f	6		0
a3955a69391f493397043338e98cb3fe	11		0
a3960f0f548f401db8b4ec0048b4727c	11		0
a39b1a327ec94c36af8b8c4594af254c	6		0
a39fbf8942164ccfbe91c8c312633fba	5		0
a3a4600d7d0a4cd982cae9ca045360d2	8		0
a3af1905b70541b2a9abed1abce0da0a	11		0
a3b7eab669794c0ea607dabbc82d84a9	7		0
a3c3183232194802986a7ad3733dad78	1		0
a3c49c9dd1de4f98aaa9843c7dd9c981	8		0
a3ca9efe440748a38d52414620886aee	11		0
a3d153aa899743bb9b0e108a4160c6f5	7		0
a3d2352a4bce472091cd3086f98b945e	11		0
a3d48c0c0dfb45c49caf09a0289338b0	8		0
a3d52ef858c445d9b3f4e092347c94c5	1		0
a3d6ede2cf984e249120565ae3974bef	5		0
a3eb93376ec845f491226e80447ecd2d	0		0
a408093514a44264b85433014dd6be41	5		0
a40de068d58a4d378b63240433d512fe	1		0
a412b591acc74cc0afd640444a80fa68	1		0
a414e6a97fbf45a089a82387a5a982f8	8		0
a4185dd88b1b4d4ea7a966119268026e	8		0
a41a2209f3dd4ec9ac65b55b325d1575	11		0
a41d01683fb34fa9b4c4e64a3885d467	7		0
a41d4b705743476cb2c114099838d3e3	8		0
a42092729fe64179bc6e0986f9938871	6		0
a42365e6afe54c6fa602efcfa86366cc	1		0
a42536c09ace47858f5128147704a3d0	6		0
a427d33a4e7a407286eaeaf873afe1d5	8		0
a42fc37c00944c598b5ac3cec1fc89a0	6		0
a43050678814421ab87f61e548bdbbd1	6		0
a433892957364398b543af9252b0c67e	6		0
a433a3be37f1413f999c9bbbc481fd6f	8		0
a4343698d2734f358c79600ee6e8abe5	6		0
a4374ff981e448a8b03ceb58eee01919	8		0
a4386d3dd9404638ab6c7ee44d274565	6		1
a440a80fbe4b4e149e35703f96924c04	0		0
a441b0a269a348bf840a4297651e9ce3	11		0
a4429ba4e890410e88f31303db8fe1c9	11		0
a44abf4d11cb415ebeb7b24b99299a0d	7		0
a44b1428d4004156822ecf9c70da6336	1		0
a44b3b1060964c7c8c0977e568ee5194	5		0
a44c4a967a964388a7a7fa366648de58	6		0
a44f61d006ff452d81fb8e92a9d6f645	1		0
a451687812124711ac1eb3d639759efd	1		0
a4539ed0505246c48f1f698cc71d9021	8		0
a455483f386c4192833e7eebfb4a595e	8		0
a45608881e0a47119f1bf9428486f0ef	1		0
a4585c5e85f44f3b86965f25b541d9d3	1		0
a4592abe075b4a7894365c8b396b57bc	7		0
a45c5805ddf44844aa1cc7a863eec81e	1		0
a463c94d87314a2faadb0820712a2aaa	6		0
a465be67e0fa441a9649c496c3f925af	1		0
a46a2ef0934f4bcda847a0cee35b8a88	11		0
a477291b75704b63b15d922ef9d6ac2b	1		0
a479fc69f37f43a397e2b9482e0b7de8	2		0
a47e8399989149aab0ed506366f8ddc3	8		0
a4862f0d863a4cc3a124c6ba717680f6	8		0
a48b5ed159cb4b1dbec0bfccff16c3ae	5		0
a490cde530684f2d944afdbae916b802	6		0
a492ff701e90471eaab084d6a9316901	1		0
a49372c2a55d4355a89ac436aa6b5f0d	7		0
a494984d75f248338e625b31d99747e7	1		0
a4994eeece1f411db85cb7111e385b0c	5		0
a49ddd144c9c461fb7779e777ca23c35	1		0
a49e8779d13a4518a16b1ab211b614d0	7		0
a4a129d1ba5c434aa9e4364320ac4c26	8		0
a4a69eec78a049ffae9d095a3df0e909	5		0
a4a7176a2c6f42a9adfa4ae78d81381b	5		0
a4ac91ec6bc64e0c9008d65cc1bc8d07	5		0
a4ae931692fd453999aa01c60aaa85ae	1		0
a4b761b02a7f4d04984a71a29e3463ca	7		0
a4bd68ed49704d96ae1596698217797b	1		0
a4c36feaa8354a89923f2c5367af6a6d	8		0
a4c6f8b554974caa895c65548d6da149	5		0
a4ca6d609cc94166b4883957da067540	1		0
a4d0730e023e445ab603d98e3ca89ba1	0		0
a4dcb14fcaaa489596eeaf26c375c5d2	8		0
a4df9215969d4bfda06acbbb6bbfca98	2		0
a4ee6f1f69d84e93b1a4e4d2c4b13339	0		0
a4f399f73dad41bd97837d4fa2afd081	7		0
a4f46b7d90b9472cabdde05eb385a0fa	2		0
a4f75b7c5d7e4303b557b6dad87105f8	10		0
a4fc9052cd6243d1b45d9f97c7030ded	5		0
a4ffda2d5fee49d3afac98dcd243b212	8		0
